username,rating,content,at,sentiment
Pengguna Google,5,kata nuri bagus dan membantu pembelajaran,2023-09-12 09:14:23,positif
Pengguna Google,1,"aplikasi makin aneh, mau bayar lewat mandiri pun gak bisa, pass di TF muncul tulisan, maaf rekening ini tidak di temukan, trus satu lagi, kok tagihan SPP jadi doubel, padahal pas liat beberapa hari yang lalu gak gitu, kalo satunya buat semseter 4 sangat tidak logis, baru aja masuk semseter 3 masa udah ada tagihan semester 4",2023-09-11 19:04:45,negatif
Pengguna Google,2,"Mau login pake siakad tapi gak bisa, malah disuruh masukin email(?)",2023-09-11 07:16:26,negatif
Pengguna Google,1,Aku udah nerima kode Verifikasi berkali² tapi ttp nggak bisa dasar error,2023-09-10 20:28:53,negatif
Pengguna Google,2,tolong saya mau upload tugas malah tidak ada portalnya adahal teman-teman yg lain tidak ada error sama sekali hari ini deadline saya sudah kirim email tapi tidak di respon bagaimana ini,2023-09-09 19:05:08,negatif
Pengguna Google,1,Apk tidak bisa di pakai tidak ada notifikasi tugas,2023-09-07 08:36:44,negatif
Pengguna Google,1,Tak bisa login padahal username dan pw sudah benar,2023-09-05 08:03:49,negatif
Pengguna Google,4,"NOTIF GETAR AMPAS, UDAH DI MATIIN TAPI TETEP GETAR. SAMPAH",2023-09-01 11:49:46,positif
Pengguna Google,5,"Setelah edlink di update, saya coba login dengan akun saya tapi tidak bisa, mohon arahannya kenapa bisa seperti ini??? Padahal banyak data-data penting yang mau saya ambil🙏🏻🙏🏻🙏🏻 terus kemudian edlinknya malah tidak muncul di layar utama HP🙏🏻🙏🏻🙏🏻",2023-08-30 04:32:20,positif
Pengguna Google,1,Pengen serius kuliah malah aplikasi ngebug. Menghambat bikin malas. Tolong banget bikin menghambat banget. Tolong segera perbaiki.,2023-08-29 12:22:25,negatif
Pengguna Google,5,So,2023-08-24 13:51:29,positif
Pengguna Google,5,"Sangat bagus dan bermanfaat sekali bagi saya, terimakasih 🙏",2023-08-20 06:00:29,positif
Pengguna Google,5,Saya sangat merasa terbantu dengan adanya aplikasi edlink mempermudah saya untuk mengetahu nilai dan mata kuliah saya beserta hasil ujian,2023-08-14 16:28:28,positif
Pengguna Google,5,Sudah lumayan baik,2023-08-10 03:52:27,positif
Pengguna Google,5,Bagus. Sangat membantu,2023-08-08 09:11:35,positif
Pengguna Google,5,Kok di edlink nilai aku yg semester ini malah kecampur sama Nilai semester kmren ya,2023-08-02 08:36:02,positif
Pengguna Google,1,Kenapa saya tidak bisa login padahal Nim sama password saya sudah benar,2023-07-31 17:48:53,negatif
Pengguna Google,2,Susah nginstalnya,2023-07-28 23:06:27,negatif
Pengguna Google,1,Masa aku udah bayar ukt tpi statusnya belum bayar. Kan jadi ga bisa ngisi KRS,2023-07-27 15:47:42,negatif
Pengguna Google,2,Ini kenapa yah setiap saya mau login koneksi server bermasalah terus?,2023-07-26 08:03:03,negatif
Pengguna Google,1,Belom bisa pake paylater,2023-07-24 13:08:13,negatif
Pengguna Google,1,"Saya kasih bintang 1 apa"" an kaya gini saya yg tidak bisa ngerjain tugas karena edlink saya engga mau ke buka Nim saya pasword saya udh betul ko keterangan nya malah di suruh cek ulang sudah saya coba masuk lagi hasilnya tetap sama tolong diperbaiki lagi dong kalo begini terganggu tugas kuliah yang mau saya kerjakan",2023-07-23 04:27:29,negatif
Pengguna Google,1,"Ngapa dah kampus gue kerjasama sama ini aplikasi nyusahin doang sistemnya belum siap datanya gak cocok mau bayar ukt ribet banget, aplikasi nyusahin",2023-07-20 12:04:57,negatif
Pengguna Google,5,"Semenjak di Update beberapa Minggu lalu, kok Pas buka edlink yg muncul bukan Nilai D4 saat ini, tp yg muncul Nilai D3 beberpa tahun lalu, itupun hnya sebagian yg muncul",2023-07-18 06:50:02,positif
Pengguna Google,1,"Makin kesini makin gjls,mending download epep",2023-07-15 17:17:04,negatif
Pengguna Google,4,Sangat bagus sekali 🥰👌,2023-07-15 12:46:16,positif
Pengguna Google,4,"Mau Bayar ukt tapi harus ngisi email/no.handphone padahal udah keisi semua, gimana ya min? Mohon dibalas secepatnya 😭🙏",2023-07-14 09:15:50,positif
Pengguna Google,1,"Kenapasi hrus ada update² segala enakan kaya kemaren ngaksesnya ga repot, skrg masa harus masukan ini dulu ini dulu ribet, orang pengen liat nilai aja susah, tolong deh gausah di update² sesuatu yang udah memudahkan, hal² yg di cari skrg tuh yang ga ngeribetin, ini malah di upgrade ke hal² ga jelas, udah enak enak dulu login cuma masukin nim sama kata sandi malah diubah",2023-07-13 18:20:38,negatif
Pengguna Google,5,Terima kasih atas fasilitas ini,2023-07-11 15:11:37,positif
Pengguna Google,1,Kenapa dowload di iphone ngga bisa sihhh,2023-07-11 07:11:30,negatif
Pengguna Google,5,Masalah kelas hilang sudah terselaikan berkat bantuan admin. Terima Kasih,2023-07-07 15:37:22,positif
Pengguna Google,1,"Apaan nilai di web kampus sama edlink beda jauh, gak ada ya di web kampus mengulang matkul eh ini nilainya malah anjlok, data nya yang bener dong. Mendingan gak usah pake aplikasi ini gak bener datanya, bikin emosi aja liatnya",2023-07-06 14:31:56,negatif
Pengguna Google,1,Halo kak tolong untuk developer nya agar memudah download file materi dan tugas yg di bagikan oleh dosen dengan menaruh tombol unduh dan langsung mengunduh di aplikasi tanpa menggunakan pihak ketiga🙏,2023-07-04 16:30:55,negatif
Pengguna Google,1,"Edlink taekkkk, gabisa d akses d web",2023-07-02 19:43:42,negatif
Pengguna Google,1,login ajjj susah,2023-06-29 18:53:43,negatif
Pengguna Google,1,"Ini matakuliah saya hilang hilang tak betul lah, kalo di lulusin nggak apa juga ni tugas saya numpuk nggak bisa ngirim tugas, kacau lah",2023-06-26 20:42:40,negatif
Pengguna Google,1,tidak ada kejelasan untuk pembayaran dengan sevima pay,2023-06-26 09:29:38,negatif
Pengguna Google,5,"Apk Gk bisa dibuka padahal buka youtube,ig dll bisa, saya jadi sering telat kirim tugas dan masuk kuliah online",2023-06-25 21:37:26,positif
Pengguna Google,1,"Udah ga bisa scan, sekarang malah error lagi. Woi kenapa malah jadwal kuliah saya ke apus dari kalender",2023-06-25 17:41:54,negatif
Pengguna Google,1,Ini kuis gabisa di klik gimana malah diarahkan ke aplikasi kan udah download aplikasi nya udah update juga ngapa malah diarahin keaplikasi lagi ujung ujungnya gabisa,2023-06-25 09:02:08,negatif
Pengguna Google,1,plis dong lagian quiz ini gw gabisa akses quiz nya,2023-06-25 08:51:12,negatif
Pengguna Google,1,Tiba-tiba ga ada angin ga ada ujan akun anda terblokir padahal kemaren² baik² aja kok skrg pas gue mau buka kkaga bisa,2023-06-25 08:44:13,negatif
Pengguna Google,1,"Kenapa ada update di hari Minggu? Saya jadi tidak bisa login karena ada tulisan silakan login melalui SSO, tapi diklik tidak ada respons. Sudah dicoba melalui laptop, handphone, komputer sama saja. Sekarang bagaimana ini saya mau mengumpulkan tugas, hari ini deadline. Tahu tidak hal mendasar dari update, jika tidak ada yang rusak mengapa diperbarui? Tim Sevima, ayolah jika ada update dicek dahulu dengan benar baru diterapkan, buat aplikasi kok banyak error begini.",2023-06-25 05:57:49,negatif
Pengguna Google,5,"Lumayan membantu, hanya saja setelah tugas diserahkan tidak ada arsipnya",2023-06-25 05:01:43,positif
Pengguna Google,2,Dl bagus..tp skrng sudah gsering bermasalah...yg loading nya lama banget,2023-06-05 13:33:39,negatif
Pengguna Google,5,GOOD APP... TX...,2023-06-04 08:07:35,positif
Pengguna Google,1,"tambahkan fitur scan barcode dari galeri, jangan menyusahkan user",2023-05-30 09:01:44,negatif
Pengguna Google,5,"Yeee scan barcode nya udah bisa dong. Buat yang lain kalo scan barcode nya blur, coba ubah ukuran font nya jadi paling kecil, nanti scan barcode nya pasti jernih lagi. Sukses selaluu, ini aplikasi membantu bgt buat perkuliahan🤍",2023-05-24 16:08:26,positif
Pengguna Google,5,sangat baik,2023-05-19 14:09:37,positif
Pengguna Google,1,"LEMOT ASW NGESTALK DI LOGO TERUS LOADING LAMA WIFI KENCENG TETEO GA NGARUH , NGIRIM FILE LAMA BANGET, LOADINGNYA LAMA ANJG NI APK TEKAT NGUMPULIN TUGAS",2023-05-19 08:01:59,negatif
Pengguna Google,1,Ngebug parah baru Download. Loading lama pencarian universitas,2023-05-15 09:31:03,negatif
Pengguna Google,1,Parah edlink sekarang scan absen nge-blur tolong cepat diperbaiki🙏,2023-05-13 18:41:08,negatif
Pengguna Google,1,Edlink eror loading terus kek mana buat tugas,2023-05-10 07:45:18,negatif
Pengguna Google,1,Ini mau update apa gimna? Lemot bngt! Tugas numpuk woyyyy tolong laah,2023-05-10 07:15:23,negatif
Pengguna Google,1,"banyak banget bug, ni aplikasi padahal dipake sm buanyak banget universitas loh, secepatnya lah di perbaiki bug itu",2023-05-10 07:14:44,negatif
Pengguna Google,1,"Gara"" muser mulu 15 soal baruku kerjakan 2 soal kalo gini gmana bro?",2023-05-09 20:05:34,negatif
Pengguna Google,1,"Di perbaikilah dikit² server eror kocak amat, orang mau ngumpul tugas juga ribet",2023-05-09 19:43:28,negatif
Pengguna Google,1,Perbaiki masalah sinyal lah. Mau ngumpul tugas susah amat,2023-05-09 19:17:51,negatif
Pengguna Google,1,"Semakin di update, scan kamera jadi kabus, jadi nggak guna ni aplikasi",2023-05-07 13:22:42,negatif
Pengguna Google,2,"kalau sy kamera kode QR sy yang buram padahal sy cek kamera pake fhoto hasilnya bagus, nah pas mau absen lewat kode QR malah kameranya buram, gimana nih solusinya",2023-05-07 10:40:41,negatif
Pengguna Google,5,Cukup membantu dalam sistem perkuliahan online,2023-05-06 07:30:52,positif
Pengguna Google,2,"Kenapa di saya aplikasi ini keseringan nge bug? Dang nge bug nya selalu di saat saya ada kelas ataupun mau menyetor kan tugas, tolong segera di perbaiki kak Terimakasih",2023-05-05 13:21:17,negatif
Pengguna Google,2,"Kenapa ketika presensi QR kamera nya buram ya min? sehingga saya nggak bisa isi absen, padahal kamera asli saya jernih lohh😢",2023-05-04 11:21:06,negatif
Pengguna Google,1,Muter teruuss,2023-05-04 09:13:17,negatif
Pengguna Google,5,"Admin kenapa Tidak bisa absen menggunakan barcode di edlink, menggunakan akun ku, biasa bisa tapi kali ini tidak bisa lagi, mohon solusinya adamin",2023-05-03 17:30:00,positif
Pengguna Google,5,Sudah bisa kak alhamdulillah,2023-05-03 10:43:02,positif
Pengguna Google,1,"Absen perlu pakai 2 device ? Ntah gw yg gk tau cara absen cuma pakai 1 device aja atau emng aplikasi ini emng msh banyak yg cacat, masa untuk absensi perlu pakai 2 device",2023-05-02 18:46:32,negatif
Pengguna Google,5,Memudahhkan mahasiswa dalam akses studinya,2023-05-01 13:07:13,positif
Pengguna Google,1,Camera nya buram setelan update,2023-04-28 10:42:39,negatif
Pengguna Google,1,Notivikasi sering tidak muncul sehingga sering ketinggalan informasi. Tolong ditingkatkan kembali 🙏🏻,2023-04-27 11:00:59,negatif
Pengguna Google,1,Bug sendiri anehhh,2023-04-26 13:21:45,negatif
Pengguna Google,4,Kenapa setelah saya update ke versi terbaru malah utk absensi di diskusi tdk bisa ? Padahal sebelumnya bisa. Tlg di tanggapi ya. Thanks,2023-04-16 19:47:14,positif
Pengguna Google,5,Out,2023-04-15 16:47:13,positif
Pengguna Google,5,"Untuk developer membuat sebuah sistem memang sulit. ini adalah sebuah pencapaian yang luar biasa, Terimakasih Developer telah menangapi Masukan dan melakukan beberapa pembaruan pada sistem seperti sekarang dapat melihat file tugas yang akan di kirim. 🙏 Terimakasih ❤️🤝",2023-04-13 22:37:34,positif
Pengguna Google,1,"Muat mutar aja terus, aplikasi nya setelah di update nge stak di logo edlink nya doang ngak bisa masuk aplikasi",2023-04-13 03:05:03,negatif
Pengguna Google,1,Download nya suka eror,2023-04-12 19:56:53,negatif
Pengguna Google,5,Aplikasinya sangat bagus dan sangat membantu untuk menjadi perantara antara mahasiswa dengan pihak universitas dalam belajar,2023-04-11 05:52:08,positif
Pengguna Google,1,WOI GIMANA KOK GA BISA DI BUKA KENA MAKI DOSEN AKU GA NGUMPUL TUGAS,2023-04-03 16:32:55,negatif
Pengguna Google,5,Aplikasinya baguss,2023-04-02 18:41:02,positif
Pengguna Google,1,"Saya disuruh untuk mengirimkan kendala ke email edlink,lalu emailnya tidak tertera",2023-03-31 14:44:40,negatif
Pengguna Google,5,"kenapa rps hanya muncul di beberapa akun saja dan yang lain tidak muncul. tolong dibenerin, terimakasih",2023-03-31 14:06:35,positif
Pengguna Google,1,"Tolong di perbaiki lagi,karna setiap ingin masuk pasti lelet terus menerus,apalagi di waktu penting seperti UTS dak UAS",2023-03-30 08:00:56,negatif
Pengguna Google,1,"Segera di atasi, edlink error sekarang. Please ada tugas dari dosen",2023-03-27 18:29:44,negatif
Pengguna Google,1,Bikin ribet,2023-03-22 19:46:25,negatif
Pengguna Google,4,Maaf mas ada bug nih tiba tiba matkul hilang semua tolong diperbaiki sama bug rps jadi ganda,2023-03-21 12:49:16,positif
Pengguna Google,5,"Klo kirim pesan obrolan di edlink, emang pesan bisa terlihat oleh seluruh peserta di edlink ya? Terimakasih atas tanggapan pengembang",2023-03-17 20:15:12,positif
Pengguna Google,1,Kalo pakai WiFi gabisa di buka,2023-03-15 15:57:32,negatif
Pengguna Google,1,Saya tidak bisa mengakses edlink setelah selesai update mohon bantuannya,2023-03-13 23:19:05,negatif
Pengguna Google,1,Sangat mempersulit mahasiswa,2023-03-13 14:31:07,negatif
Pengguna Google,5,Lumayan,2023-03-11 10:05:59,positif
Pengguna Google,4,Tidak ada rincian absensi seperti di siakad. Fitur kurang lengkap,2023-03-09 19:04:53,positif
Pengguna Google,2,Ketika mengisi quiz Suka pindah sendiri jawaban nya padahal sudah benar saya mengisi,2023-03-07 18:01:40,negatif
Pengguna Google,1,Tidak bisa masuk dan sangat buruq,2023-03-07 17:11:44,negatif
Pengguna Google,4,"Udah seminggu aplikasi nya susah di buka, notifikasi lancar masuk, tapi masuknya mau 30 menit an😭😭",2023-03-06 07:55:49,positif
Pengguna Google,2,Eror saat krs dan absen. Android 10 Qkq1. Absen jd kosong. Krs akhirnya lewat web. So sad masih terkendala redmi 7 tdk bisa pakai,2023-03-01 21:00:17,negatif
Pengguna Google,5,Mksih,2023-02-27 11:23:49,positif
Pengguna Google,2,Ga becus,2023-02-26 00:53:04,negatif
Pengguna Google,1,Update terus,2023-02-24 17:23:45,negatif
Pengguna Google,5,Bagus aplikasinya,2023-02-23 10:53:26,positif
Pengguna Google,5,TOP,2023-02-22 03:49:42,positif
Pengguna Google,1,"drive busuk,download materi ngulang mulu gak jelas nih app",2023-02-14 09:54:31,negatif
Pengguna Google,2,Tidak bisa scan QR code,2023-02-13 09:04:55,negatif
Pengguna Google,4,"Fitur dari aplikasi sudah bagus, sangat membantu dalam pembelajaran :) -Universitas Islam Balitar",2023-02-10 20:09:18,positif
Pengguna Google,4,"Aplikasi ini cukup baik dan untuk pemakainnya tidak terlalu ribet, juga berandanya cukup menarik untuk dilihat karena memiliki warna yang bervariasi yang membuat tidak bosan untuk dilihat, sayangnya aplikasi ini terlalu sering untuk meminta update yang dimana itu cukup mengganggu dan proses update nya cukup merepotkan pengguna. -Universitas Islam Balitar",2023-02-10 08:51:10,positif
Pengguna Google,4,"Aplikasi ini sangat membantu mengenai informasi mahasiswa, tetapi notifikasi pemberitahuan tidak otomatis muncul harus masuk aplikasi terlebih dahulu. ~Universitas Islam Balitar",2023-02-09 19:42:15,positif
Pengguna Google,5,"Aplikasi ini sangat berguna dan bermanfaat bagi para pelajar khususnya mahasiswa, sebagai tempat pengumpulan tugas dan mendapatkan materi , dan juga lebih simpel dan tidak membuang² waktu dalam pengumpulan. - Universitas Islam Blitar",2023-02-09 17:57:49,positif
Pengguna Google,4,Aplikasi edlink ini sangat membantu dan mempermudah dalam proses perkuliahan hanya saja untuk notifikasi sering terjadi keterlambatan - Universitas Islam Balitar,2023-02-09 17:37:04,positif
Pengguna Google,4,"notifikasi lambat, mohon segera diperbaiki sehingga dapat digunakan lebih maksimal - universitas islam balitar",2023-02-09 17:36:29,positif
Pengguna Google,4,"Cukup membantu saat melakukan perkuliahan online terutama saat pandemi covid, namun ada beberapa bug yang atau kekurangan dari aplikasinya contoh notifnya selalu telat dan tugas yang sudah dikerjakan notif diberanda tidak bisa dihilangkan harap diperbaiki sih kekurangan dan bugnya -Universitas Islam Balitar",2023-02-09 17:23:59,positif
Pengguna Google,5,Pembelajaran menjadi lebih mudah dan efisien melalui edlink Universitas Islam Balitar,2023-02-09 17:22:02,positif
Pengguna Google,4,"Aplikasi nya sudah bagus, membantu dalam perkuliahan saya. Hanya saja untuk notifikasi sering kali terlambat, tampilan di edlink dan untuk absensi kadang tidak terdeteksi hingga perlu mengulangi beberapa kali. _Universitas Islam Balitar Blitar",2023-02-09 17:16:36,positif
Pengguna Google,4,"Aplikasi yang sangat membantu dalam proses pembelajaran. Ada beberapa kekurangan, salah satunya yaitu notifikasi sering terlambat muncul -Universitas Islam Balitar",2023-02-09 14:31:35,positif
Pengguna Google,4,Kenapa di Ed link tidak bisa melihat absensi perkuliahan,2023-02-05 14:35:27,positif
Pengguna Google,5,"bagus, sangat membantu dalam perkuliahan saya.. tetapi ketika saya mengeluarkan akun daftar nilai saya pada hilang.. mohon di tingkatkan lagi supaya tidak ada kesalahan lagi",2023-02-02 13:38:56,positif
Pengguna Google,5,The best♥️,2023-01-31 18:05:29,positif
Pengguna Google,5,"Tolong perbaiki beberapa ketidaksesuaian margin di beberapa perangkat ya... Contohnya di perangkat saya ini, ada beberapa info yang kepotong di bagian bawah seperti pada bagian KHS. Tolong tambahkan margin bawahnya.. Terimakasih.",2023-01-31 09:33:39,positif
Pengguna Google,2,"Ampas, dosen buta mahasiswa , melek kalok soal bayar dasar USB USB, FITUR GA ADA GA KEK siakad cloud yg lama...",2023-01-31 05:58:54,negatif
Pengguna Google,1,Waktu verifikasi cuma 30 detik Luar biasa......... Pengembang kurang berfikir dalam hal ini,2023-01-29 20:47:34,negatif
Pengguna Google,1,"Persentasi kehadiran gak ada, materi dari pertemuan sebelumnya gak ada, ada kelasnya tapi sesi tidak di temukan. Ini buat pendidikan tapi kalo gini serasa gak maksimal buat apa, ketauan siakad lama",2023-01-28 09:14:38,negatif
Pengguna Google,1,apk kntl gua tugas udah masukin bener malah ngirim ke tugas yg lain gajelas ini apk !!!!,2023-01-27 13:57:24,negatif
Pengguna Google,4,Nilai mata kuliah jadi double tolong bug nya di benerin kak,2023-01-27 09:58:59,positif
Pengguna Google,2,Kenapa IPK sy cuma sampai semester 5 sj padahal udah masuk semester 8,2023-01-26 08:11:03,negatif
